interval_begin,interval_end,edge_id,edge_speed,edge_density,edge_laneDensity,edge_left,edge_occupancy,edge_traveltime,edge_waitingTime,edge_entered
21600.0,22200.0,8188,13.35,0.76,0.76,5,0.37,16.93,0.0,5
21600.0,22200.0,8189,12.63,0.83,0.83,6,0.39,7.13,0.0,5
21600.0,22200.0,8190,9.21,0.18,0.18,1,0.09,23.24,0.0,0
21600.0,22200.0,8191,13.2,0.65,0.65,5,0.32,12.18,0.0,5
21600.0,22200.0,8192,,,,0,,,,0
21600.0,22200.0,8193,,,,0,,,,0
21600.0,22200.0,8194,17.19,0.7,0.7,6,0.34,60.77,0.0,7
21600.0,22200.0,8195,9.41,0.36,0.36,2,0.18,136.63,2.0,2
21600.0,22200.0,8196,9.68,0.17,0.17,1,0.08,25.67,0.0,0
21600.0,22200.0,8197,,,,0,,,,0
21600.0,22200.0,8198,5.06,21.25,21.25,2,0.33,0.04,0.0,2
21600.0,22200.0,8199,,,,0,,,,0
21600.0,22200.0,82,30.93,0.67,0.33,10,0.23,27.16,0.0,13
21600.0,22200.0,8200,7.07,0.24,0.24,1,0.12,37.84,0.0,0
21600.0,22200.0,8201,8.09,0.21,0.21,1,0.1,62.04,0.0,1
21600.0,22200.0,8202,,,,0,,,,0
21600.0,22200.0,8203,8.45,0.17,0.17,0,0.28,67.48,0.0,1
21600.0,22200.0,8204,7.1,0.49,0.49,2,0.23,17.5,0.0,2
21600.0,22200.0,8205,,,,0,,,,0
21600.0,22200.0,8206,,,,0,,,,0
21600.0,22200.0,8207,,,,0,,,,0
21600.0,22200.0,8208,7.54,0.05,0.05,0,0.02,170.49,0.0,0
21600.0,22200.0,8209,17.07,0.23,0.23,2,0.1,1.59,0.0,2
21600.0,22200.0,8210,,,,0,,,,0
21600.0,22200.0,8211,,,,0,,,,0
21600.0,22200.0,8212,,,,0,,,,0
21600.0,22200.0,8213,,,,0,,,,0
21600.0,22200.0,8214,,,,0,,,,0
21600.0,22200.0,8215,,,,0,,,,0
21600.0,22200.0,8216,,,,0,,,,0
21600.0,22200.0,8217,,,,0,,,,0
21600.0,22200.0,8218,7.05,0.24,0.24,1,0.12,22.98,0.0,1
21600.0,22200.0,8219,,,,0,,,,0
21600.0,22200.0,8220,6.89,0.24,0.24,1,0.12,85.23,0.0,1
21600.0,22200.0,8221,,,,0,,,,0
21600.0,22200.0,8222,,,,0,,,,0
21600.0,22200.0,8223,16.0,0.21,0.21,2,0.1,26.7,0.0,0
21600.0,22200.0,8224,,,,0,,,,0
21600.0,22200.0,8225,,,,0,,,,0
21600.0,22200.0,8226,7.67,0.67,0.67,3,0.32,15.1,0.0,2
21600.0,22200.0,8227,18.09,0.09,0.09,1,0.04,18.68,0.0,0
21600.0,22200.0,8228,,,,0,,,,0
21600.0,22200.0,8229,9.02,0.19,0.19,1,0.09,41.15,0.0,1
21600.0,22200.0,8230,,,,0,,,,0
21600.0,22200.0,8231,,,,0,,,,0
21600.0,22200.0,8232,,,,0,,,,0
21600.0,22200.0,8233,,,,0,,,,0
21600.0,22200.0,8234,,,,0,,,,0
21600.0,22200.0,8235,13.5,1.79,1.79,14,0.85,10.14,0.0,14
21600.0,22200.0,8236,8.66,0.39,0.39,2,0.19,24.49,0.0,2
21600.0,22200.0,8237,14.84,0.11,0.11,1,0.05,16.42,0.0,0
21600.0,22200.0,8238,,,,0,,,,0
21600.0,22200.0,8239,,,,0,,,,0
21600.0,22200.0,8240,,,,0,,,,0
21600.0,22200.0,8241,17.31,0.48,0.48,4,0.24,51.29,0.0,4
21600.0,22200.0,8242,8.73,0.77,0.77,4,0.38,59.18,0.0,3
21600.0,22200.0,8243,16.46,0.42,0.42,4,0.2,25.41,0.0,5
21600.0,22200.0,8244,8.11,0.41,0.41,2,0.2,100.82,0.0,0
21600.0,22200.0,8245,,,,0,,,,0
21600.0,22200.0,8246,8.09,1.26,1.26,6,0.62,32.32,0.0,5
21600.0,22200.0,8247,,,,0,,,,0
21600.0,22200.0,8248,8.17,0.23,0.23,1,0.11,61.24,0.0,2
21600.0,22200.0,8249,8.28,0.2,0.2,1,0.1,45.85,0.0,0
21600.0,22200.0,8250,,,,0,,,,0
21600.0,22200.0,8251,7.33,0.24,0.24,1,0.11,17.5,0.0,1
21600.0,22200.0,8252,7.55,0.22,0.22,1,0.11,8.08,0.0,0
21600.0,22200.0,8253,7.9,0.22,0.22,1,0.1,23.6,0.0,1
21600.0,22200.0,8254,,,,0,,,,0
21600.0,22200.0,8255,,,,0,,,,0
21600.0,22200.0,8256,,,,0,,,,0
21600.0,22200.0,8257,,,,0,,,,0
21600.0,22200.0,8258,,,,0,,,,0
21600.0,22200.0,8259,,,,0,,,,0
21600.0,22200.0,8260,20.34,0.16,0.16,2,0.08,56.92,0.0,0
21600.0,22200.0,8261,7.14,0.23,0.23,1,0.12,152.76,0.0,0
21600.0,22200.0,8262,9.63,0.17,0.17,1,0.09,25.73,0.0,0
21600.0,22200.0,8263,,,,0,,,,0
21600.0,22200.0,8264,,,,0,,,,0
21600.0,22200.0,8265,,,,0,,,,0
21600.0,22200.0,8266,,,,0,,,,0
21600.0,22200.0,8267,,,,0,,,,0
21600.0,22200.0,8268,,,,0,,,,0
21600.0,22200.0,8269,8.69,0.19,0.19,1,0.1,52.93,0.0,0
21600.0,22200.0,8270,,,,0,,,,0
21600.0,22200.0,8271,,,,0,,,,0
21600.0,22200.0,8272,,,,0,,,,0
21600.0,22200.0,8273,7.12,0.24,0.24,1,0.12,111.43,0.0,1
21600.0,22200.0,8274,,,,0,,,,0
21600.0,22200.0,8275,,,,0,,,,0
21600.0,22200.0,8276,21.04,0.24,0.24,3,0.12,61.99,0.0,2
21600.0,22200.0,8277,,,,0,,,,0
21600.0,22200.0,8278,7.09,0.24,0.24,1,0.11,25.77,0.0,0
21600.0,22200.0,8279,18.65,0.09,0.09,1,0.04,66.05,0.0,1
21600.0,22200.0,8280,,,,0,,,,0
21600.0,22200.0,8281,8.24,1.85,1.85,9,0.91,36.65,0.0,8
21600.0,22200.0,8282,,,,0,,,,0
21600.0,22200.0,8283,8.07,1.88,1.88,8,0.92,36.87,0.0,8
21600.0,22200.0,8284,,,,0,,,,0
21600.0,22200.0,8285,,,,0,,,,0
21600.0,22200.0,8286,,,,0,,,,0
21600.0,22200.0,8287,7.33,1.49,1.49,6,0.66,4.79,0.0,4
21600.0,22200.0,8288,,,,0,,,,0
21600.0,22200.0,8289,9.05,0.16,0.16,0,0.08,79.97,0.0,0
21600.0,22200.0,8290,,,,0,,,,0
21600.0,22200.0,8291,,,,0,,,,0
21600.0,22200.0,8292,14.14,0.66,0.66,5,0.29,2.95,0.0,5
21600.0,22200.0,8293,8.07,0.21,0.21,1,0.1,112.31,0.0,0
21600.0,22200.0,8294,17.12,0.2,0.2,2,0.1,34.11,0.0,3
21600.0,22200.0,8295,,,,0,,,,0
21600.0,22200.0,8296,9.08,0.19,0.19,1,0.09,67.9,0.0,1
21600.0,22200.0,8297,7.96,2.37,2.37,11,1.15,21.01,0.0,11
21600.0,22200.0,8298,7.93,0.22,0.22,1,0.1,19.83,0.0,1
21600.0,22200.0,8299,,,,0,,,,0
21600.0,22200.0,83,27.55,0.12,0.06,2,0.03,10.57,0.0,2
21600.0,22200.0,8300,8.12,1.67,1.67,8,0.82,24.4,0.0,6
21600.0,22200.0,8301,7.97,1.09,1.09,5,0.52,15.65,0.0,5
21600.0,22200.0,8302,13.7,0.61,0.61,5,0.3,32.92,0.0,5
21600.0,22200.0,8303,7.15,0.47,0.47,2,0.23,19.27,0.0,1
21600.0,22200.0,8304,8.53,0.21,0.21,0,0.1,8.06,0.0,1
21600.0,22200.0,8305,,,,0,,,,0
21600.0,22200.0,8306,,,,0,,,,0
21600.0,22200.0,8307,7.62,0.87,0.87,3,0.43,83.91,0.0,4
21600.0,22200.0,8308,,,,0,,,,0
21600.0,22200.0,8309,8.13,0.2,0.2,1,0.09,4.58,0.0,0
21600.0,22200.0,8310,9.26,0.18,0.18,1,0.09,17.64,0.0,0
21600.0,22200.0,8311,7.8,0.89,0.89,4,0.43,15.74,0.0,4
21600.0,22200.0,8312,13.76,0.62,0.62,5,0.3,16.51,0.0,5
21600.0,22200.0,8313,,,,0,,,,0
21600.0,22200.0,8314,6.99,0.72,0.72,3,0.36,58.49,0.0,3
21600.0,22200.0,8315,7.5,0.22,0.22,1,0.1,4.28,0.0,0
21600.0,22200.0,8316,7.32,0.24,0.24,1,0.11,15.52,0.0,1
21600.0,22200.0,8317,,,,0,,,,0
21600.0,22200.0,8318,,,,0,,,,0
21600.0,22200.0,8319,,,,0,,,,0
21600.0,22200.0,8320,,,,0,,,,0
21600.0,22200.0,8321,8.07,0.21,0.21,1,0.1,54.06,0.0,0
21600.0,22200.0,8322,8.36,0.61,0.61,3,0.3,31.22,0.0,3
21600.0,22200.0,8323,8.59,0.2,0.2,1,0.1,27.43,0.0,1
21600.0,22200.0,8324,8.19,0.61,0.61,3,0.3,85.69,0.0,1
21600.0,22200.0,8325,6.93,0.74,0.74,3,0.36,23.2,0.0,2
21600.0,22200.0,8326,,,,0,,,,0
21600.0,22200.0,8327,,,,0,,,,0
21600.0,22200.0,8328,,,,0,,,,0
21600.0,22200.0,8329,8.13,0.63,0.63,3,0.3,22.72,0.0,3
21600.0,22200.0,8330,7.49,0.22,0.22,1,0.11,58.8,0.0,1
21600.0,22200.0,8331,7.6,0.86,0.86,3,0.43,74.38,9.0,3
21600.0,22200.0,8332,,,,0,,,,0
21600.0,22200.0,8333,,,,0,,,,0
21600.0,22200.0,8334,,,,0,,,,0
21600.0,22200.0,8335,17.99,0.28,0.28,3,0.14,47.79,0.0,3
21600.0,22200.0,8336,,,,0,,,,0
21600.0,22200.0,8337,,,,0,,,,0
21600.0,22200.0,8338,,,,0,,,,0
21600.0,22200.0,8339,7.79,0.87,0.87,4,0.43,37.3,0.0,3
21600.0,22200.0,8340,,,,0,,,,0
21600.0,22200.0,8341,8.16,0.23,0.23,1,0.33,16.6,0.0,1
21600.0,22200.0,8342,7.11,0.48,0.48,2,0.23,37.63,0.0,2
21600.0,22200.0,8343,,,,0,,,,0
21600.0,22200.0,8344,6.04,0.35,0.35,1,0.43,9.66,0.0,1
21600.0,22200.0,8345,,,,0,,,,0
21600.0,22200.0,8346,17.35,0.9,0.9,9,0.43,6.47,0.0,9
21600.0,22200.0,8347,7.11,0.24,0.24,1,0.12,24.04,0.0,1
21600.0,22200.0,8348,,,,0,,,,0
21600.0,22200.0,8349,8.18,0.2,0.2,1,0.1,62.95,0.0,0
21600.0,22200.0,8350,7.78,0.88,0.88,4,0.43,24.14,0.0,4
21600.0,22200.0,8351,,,,0,,,,0
21600.0,22200.0,8352,,,,0,,,,0
21600.0,22200.0,8353,8.06,0.42,0.42,2,0.2,41.91,0.0,1
21600.0,22200.0,8354,7.44,0.95,0.95,4,0.44,11.11,0.0,4
21600.0,22200.0,8355,7.83,2.2,2.2,9,1.36,61.54,0.0,10
21600.0,22200.0,8356,18.04,0.67,0.67,7,0.32,6.47,0.0,7
21600.0,22200.0,8357,7.49,0.24,0.24,0,0.11,11.93,0.0,1
21600.0,22200.0,8358,6.81,0.27,0.27,1,0.12,7.63,0.0,1
21600.0,22200.0,8359,,,,0,,,,0
21600.0,22200.0,8360,7.61,0.68,0.68,3,0.32,11.65,0.0,2
21600.0,22200.0,8361,,,,0,,,,0
21600.0,22200.0,8362,,,,0,,,,0
21600.0,22200.0,8363,,,,0,,,,0
21600.0,22200.0,8364,7.9,0.21,0.21,1,0.1,11.04,0.0,0
21600.0,22200.0,8365,7.12,0.47,0.47,2,0.23,70.13,0.0,0
21600.0,22200.0,8366,7.8,0.23,0.23,1,0.11,9.77,0.0,1
21600.0,22200.0,8367,7.47,0.23,0.23,1,0.11,24.29,0.0,1
21600.0,22200.0,8368,,,,0,,,,0
21600.0,22200.0,8369,,,,0,,,,0
21600.0,22200.0,8370,7.23,0.23,0.23,1,0.11,88.96,0.0,0
21600.0,22200.0,8371,,,,0,,,,0
21600.0,22200.0,8372,6.87,0.24,0.24,1,0.12,17.86,0.0,0
21600.0,22200.0,8373,15.53,0.11,0.11,1,0.05,48.34,0.0,2
21600.0,22200.0,8374,19.42,0.52,0.52,6,0.26,29.35,0.0,6
21600.0,22200.0,8375,8.07,2.43,2.43,9,1.45,87.14,0.0,11
21600.0,22200.0,8376,,,,0,,,,0
21600.0,22200.0,8377,8.2,0.21,0.21,1,0.1,33.5,0.0,1
21600.0,22200.0,8378,7.9,2.72,2.72,12,1.49,10.05,0.0,12
21600.0,22200.0,8379,7.98,0.22,0.22,1,0.1,20.07,0.0,1
21600.0,22200.0,8380,,,,0,,,,0
21600.0,22200.0,8381,10.06,0.17,0.17,1,0.08,68.94,0.0,1
21600.0,22200.0,8382,8.06,0.64,0.64,3,0.31,11.83,0.0,2
21600.0,22200.0,8383,,,,0,,,,0
21600.0,22200.0,8384,8.77,0.19,0.19,1,0.09,36.85,0.0,0
21600.0,22200.0,8385,8.01,2.62,2.62,12,1.47,14.86,0.0,12
21600.0,22200.0,8386,,,,0,,,,0
21600.0,22200.0,8387,8.32,0.2,0.2,1,0.1,75.72,0.0,1
21600.0,22200.0,8388,,,,0,,,,0
21600.0,22200.0,8389,,,,0,,,,0
21600.0,22200.0,8390,7.88,0.23,0.23,1,0.11,7.22,0.0,1
21600.0,22200.0,8391,,,,0,,,,0
21600.0,22200.0,8392,,,,0,,,,0
21600.0,22200.0,8393,7.99,2.42,2.42,11,1.34,9.5,0.0,9
21600.0,22200.0,8394,14.18,0.12,0.12,1,0.06,30.61,0.0,0
21600.0,22200.0,8395,,,,0,,,,0
21600.0,22200.0,8396,7.77,2.99,2.99,11,1.49,126.9,3.0,17
21600.0,22200.0,8397,,,,0,,,,0
21600.0,22200.0,8398,7.54,1.15,1.15,5,0.55,18.54,2.0,5
21600.0,22200.0,8399,8.32,0.2,0.2,1,0.1,30.91,0.0,0
21600.0,22200.0,84,27.65,0.13,0.06,2,0.03,3.58,0.0,2
21600.0,22200.0,8400,7.58,0.67,0.67,3,0.33,49.65,0.0,3
21600.0,22200.0,8401,,,,0,,,,0
21600.0,22200.0,8402,7.63,2.28,2.28,10,1.09,14.54,0.0,10
21600.0,22200.0,8403,,,,0,,,,0
21600.0,22200.0,8404,,,,0,,,,0
21600.0,22200.0,8405,7.88,0.65,0.65,3,0.31,14.24,0.0,2
21600.0,22200.0,8406,8.44,1.62,1.62,8,0.79,20.55,0.0,7
21600.0,22200.0,8407,20.16,0.34,0.34,4,0.17,22.74,0.0,5
21600.0,22200.0,8408,8.26,0.41,0.41,2,0.2,81.4,0.0,1
21600.0,22200.0,8409,7.44,0.23,0.23,1,0.11,31.41,0.0,1
21600.0,22200.0,8410,7.32,0.23,0.23,1,0.11,21.03,0.0,0
21600.0,22200.0,8411,8.2,1.25,1.25,6,0.61,26.35,0.0,6
21600.0,22200.0,8412,,,,0,,,,0
21600.0,22200.0,8413,8.76,0.63,0.63,3,0.3,27.51,0.0,4
21600.0,22200.0,8414,8.68,0.21,0.21,1,0.1,7.51,0.0,1
21600.0,22200.0,8415,9.98,0.17,0.17,1,0.08,47.29,0.0,1
21600.0,22200.0,8416,,,,0,,,,0
21600.0,22200.0,8417,,,,0,,,,0
21600.0,22200.0,8418,7.97,1.3,1.3,6,0.62,13.14,0.0,5
21600.0,22200.0,8419,,,,0,,,,0
21600.0,22200.0,8420,6.43,0.26,0.26,1,0.12,15.97,0.0,0
21600.0,22200.0,8421,8.23,1.11,1.11,5,0.51,6.44,0.0,5
21600.0,22200.0,8422,,,,0,,,,0
21600.0,22200.0,8423,8.18,0.88,0.88,4,0.4,5.95,0.0,3
21600.0,22200.0,8424,8.38,0.41,0.41,2,0.23,14.56,0.0,1
21600.0,22200.0,8425,,,,0,,,,0
21600.0,22200.0,8426,,,,0,,,,0
21600.0,22200.0,8427,7.94,0.22,0.22,0,0.1,13.39,0.0,1
21600.0,22200.0,8428,,,,0,,,,0
21600.0,22200.0,8429,7.99,0.45,0.45,2,0.21,7.72,0.0,2
21600.0,22200.0,8430,,,,0,,,,0
21600.0,22200.0,8431,8.09,0.33,0.33,1,0.16,18.03,0.0,1
21600.0,22200.0,8432,,,,0,,,,0
21600.0,22200.0,8433,,,,0,,,,0
21600.0,22200.0,8434,15.86,0.21,0.21,2,0.1,36.09,0.0,0
21600.0,22200.0,8435,8.53,0.2,0.2,1,0.1,27.17,0.0,1
21600.0,22200.0,8436,14.39,0.35,0.35,3,0.17,30.66,0.0,3
21600.0,22200.0,8437,,,,0,,,,0
21600.0,22200.0,8438,7.2,0.23,0.23,1,0.1,6.89,0.0,0
21600.0,22200.0,8439,8.57,0.2,0.2,1,0.1,88.22,0.0,1
21600.0,22200.0,8440,11.47,2.27,2.27,15,1.22,9.8,16.0,13
21600.0,22200.0,8441,8.32,0.2,0.2,1,0.1,17.16,0.0,0
21600.0,22200.0,8442,,,,0,,,,0
21600.0,22200.0,8443,,,,0,,,,0
21600.0,22200.0,8444,10.2,0.16,0.16,1,0.08,32.77,0.0,0
21600.0,22200.0,8445,8.08,0.21,0.21,1,0.1,16.99,0.0,0
21600.0,22200.0,8446,8.12,0.01,0.01,0,0.01,42.97,0.0,0
21600.0,22200.0,8447,,,,0,,,,0
21600.0,22200.0,8448,,,,0,,,,0
21600.0,22200.0,8449,,,,0,,,,0
21600.0,22200.0,8450,,,,0,,,,0
21600.0,22200.0,8451,7.73,0.43,0.43,2,0.21,49.79,0.0,1
21600.0,22200.0,8452,6.42,1.62,1.62,6,0.77,16.84,14.0,5
21600.0,22200.0,8453,,,,0,,,,0
21600.0,22200.0,8454,,,,0,,,,0
21600.0,22200.0,8455,,,,0,,,,0
21600.0,22200.0,8456,8.94,0.38,0.38,2,0.18,11.98,0.0,1
21600.0,22200.0,8457,7.84,0.21,0.21,1,0.1,8.49,0.0,0
21600.0,22200.0,8458,,,,0,,,,0
21600.0,22200.0,8459,6.73,0.25,0.25,1,0.12,16.27,0.0,0
21600.0,22200.0,8460,,,,0,,,,0
21600.0,22200.0,8461,7.61,0.89,0.89,4,0.44,46.98,0.0,4
21600.0,22200.0,8462,,,,0,,,,0
21600.0,22200.0,8463,8.58,0.2,0.2,1,0.1,54.8,0.0,1
21600.0,22200.0,8464,8.97,0.19,0.19,1,0.09,40.58,0.0,1
21600.0,22200.0,8465,,,,0,,,,0
21600.0,22200.0,8466,,,,0,,,,0
21600.0,22200.0,8467,16.74,0.31,0.31,3,0.15,8.19,0.0,3
21600.0,22200.0,8468,9.08,0.37,0.37,2,0.18,88.42,0.0,1
21600.0,22200.0,8469,,,,0,,,,0
21600.0,22200.0,8470,17.52,0.78,0.78,8,0.38,13.16,0.0,8
21600.0,22200.0,8471,,,,0,,,,0
21600.0,22200.0,8472,,,,0,,,,0
21600.0,22200.0,8473,12.71,2.68,2.68,20,1.31,16.21,15.0,20
21600.0,22200.0,8474,8.2,0.21,0.21,1,0.1,31.91,0.0,1
21600.0,22200.0,8475,8.58,0.59,0.59,3,0.29,28.23,0.0,1
21600.0,22200.0,8476,,,,0,,,,0
21600.0,22200.0,8477,8.25,0.21,0.21,1,0.1,19.22,0.0,1
21600.0,22200.0,8478,8.26,0.08,0.08,0,0.04,49.77,0.0,1
21600.0,22200.0,8479,,,,0,,,,0
21600.0,22200.0,8480,9.32,0.18,0.18,1,0.09,101.84,0.0,0
21600.0,22200.0,8481,17.43,1.02,1.02,10,0.5,21.37,0.0,10
21600.0,22200.0,8482,,,,0,,,,0
21600.0,22200.0,8483,17.1,0.79,0.79,8,0.39,31.31,0.0,7
21600.0,22200.0,8484,16.86,1.0,1.0,10,0.49,18.95,0.0,9
21600.0,22200.0,8485,,,,0,,,,0
21600.0,22200.0,8486,13.25,1.3,1.3,10,0.61,9.4,0.0,8
21600.0,22200.0,8487,7.9,0.21,0.21,1,0.11,60.28,0.0,1
21600.0,22200.0,8488,7.28,0.47,0.47,1,0.23,21.12,0.0,2
21600.0,22200.0,8489,,,,0,,,,0
21600.0,22200.0,8490,,,,0,,,,0
21600.0,22200.0,8491,15.54,0.11,0.11,1,0.05,15.24,0.0,0
21600.0,22200.0,8492,5.47,1.26,1.26,4,0.69,13.48,9.0,2
21600.0,22200.0,8493,8.63,0.19,0.19,1,0.1,42.16,0.0,0
21600.0,22200.0,8494,,,,0,,,,0
21600.0,22200.0,8495,,,,0,,,,0
21600.0,22200.0,8496,,,,0,,,,0
21600.0,22200.0,8497,8.74,0.19,0.19,1,0.1,131.31,0.0,1
21600.0,22200.0,8498,,,,0,,,,0
21600.0,22200.0,8499,8.37,0.2,0.2,1,0.1,29.2,0.0,0
21600.0,22200.0,85,23.16,0.77,0.38,10,0.18,6.51,0.0,11
21600.0,22200.0,8500,16.83,0.81,0.81,8,0.4,14.58,0.0,8
21600.0,22200.0,8501,,,,0,,,,0
21600.0,22200.0,8502,,,,0,,,,0
21600.0,22200.0,8503,,,,0,,,,0
21600.0,22200.0,8504,,,,0,,,,0
21600.0,22200.0,8505,7.34,0.46,0.46,2,0.22,27.08,0.0,1
21600.0,22200.0,8506,,,,0,,,,0
21600.0,22200.0,8507,18.47,0.19,0.19,2,0.09,4.02,0.0,2
21600.0,22200.0,8508,7.09,0.47,0.47,2,0.22,8.26,0.0,0
21600.0,22200.0,8509,,,,0,,,,0
21600.0,22200.0,8510,,,,0,,,,0
21600.0,22200.0,8511,7.68,0.9,0.9,4,0.43,15.38,0.0,4
21600.0,22200.0,8512,8.42,1.04,1.04,4,0.73,16.48,0.0,5
21600.0,22200.0,8513,,,,0,,,,0
21600.0,22200.0,8514,7.9,0.38,0.38,1,0.19,38.7,0.0,2
21600.0,22200.0,8515,,,,0,,,,0
21600.0,22200.0,8516,,,,0,,,,0
21600.0,22200.0,8517,,,,0,,,,0
21600.0,22200.0,8518,8.33,0.84,0.84,4,0.64,15.05,0.0,3
21600.0,22200.0,8519,,,,0,,,,0
21600.0,22200.0,8520,18.06,0.34,0.34,3,0.17,15.34,0.0,3
21600.0,22200.0,8521,6.3,0.27,0.27,0,0.12,6.02,0.0,1
21600.0,22200.0,8522,7.67,0.44,0.44,2,0.21,21.01,0.0,1
21600.0,22200.0,8523,7.81,2.06,2.06,8,1.02,55.48,7.0,10
21600.0,22200.0,8524,7.64,0.22,0.22,1,0.11,30.81,0.0,0
21600.0,22200.0,8525,8.02,0.84,0.84,4,0.41,42.81,0.0,4
21600.0,22200.0,8526,15.2,3.04,3.04,27,1.51,22.74,0.0,28
21600.0,22200.0,8527,,,,0,,,,0
21600.0,22200.0,8528,6.43,0.26,0.26,1,0.12,7.76,0.0,0
21600.0,22200.0,8529,,,,0,,,,0
21600.0,22200.0,8530,6.71,0.5,0.5,2,0.23,11.5,0.0,0
21600.0,22200.0,8531,7.48,0.68,0.68,3,0.33,21.02,0.0,2
21600.0,22200.0,8532,8.23,1.32,1.32,6,0.65,45.47,0.0,7
21600.0,22200.0,8533,,,,0,,,,0
21600.0,22200.0,8534,,,,0,,,,0
21600.0,22200.0,8535,3.69,0.9,0.9,2,0.34,3.2,0.0,0
21600.0,22200.0,8536,14.97,0.11,0.11,1,0.05,9.4,0.0,0
21600.0,22200.0,8537,4.02,1.63,1.63,3,1.55,27.1,46.0,4
21600.0,22200.0,8538,,,,0,,,,0
21600.0,22200.0,8539,7.99,0.22,0.22,1,0.1,11.02,0.0,1
21600.0,22200.0,8540,7.2,7.48,7.48,30,3.75,98.4,1.0,35
21600.0,22200.0,8541,,,,0,,,,0
21600.0,22200.0,8542,8.4,0.81,0.81,4,0.39,39.12,0.0,4
21600.0,22200.0,8543,8.21,0.64,0.64,3,0.3,11.94,0.0,3
21600.0,22200.0,8544,7.69,0.22,0.22,1,0.11,37.51,0.0,1
21600.0,22200.0,8545,7.4,0.92,0.92,4,0.45,40.75,5.0,4
21600.0,22200.0,8546,8.04,0.21,0.21,1,0.1,25.65,0.0,0
21600.0,22200.0,8547,8.38,0.21,0.21,1,0.1,12.46,0.0,1
21600.0,22200.0,8548,,,,0,,,,0
21600.0,22200.0,8549,5.91,0.57,0.57,2,0.28,50.0,11.0,2
21600.0,22200.0,8550,,,,0,,,,0
21600.0,22200.0,8551,8.66,0.4,0.4,2,0.2,74.77,0.0,2
21600.0,22200.0,8552,6.12,0.34,0.34,1,0.13,3.72,0.0,1
21600.0,22200.0,8553,,,,0,,,,0
21600.0,22200.0,8554,7.09,0.24,0.24,1,0.12,19.89,0.0,1
21600.0,22200.0,8555,7.92,0.88,0.88,4,0.42,14.24,0.0,4
21600.0,22200.0,8556,,,,0,,,,0
21600.0,22200.0,8557,,,,0,,,,0
21600.0,22200.0,8558,7.92,0.85,0.85,4,0.42,47.79,0.0,2
21600.0,22200.0,8559,9.12,0.18,0.18,1,0.09,81.39,0.0,1
21600.0,22200.0,8560,,,,0,,,,0
21600.0,22200.0,8561,,,,0,,,,0
21600.0,22200.0,8562,7.88,0.65,0.65,3,0.32,24.42,0.0,3
21600.0,22200.0,8563,7.56,7.66,7.66,33,3.87,59.97,0.0,36
21600.0,22200.0,8564,,,,0,,,,0
21600.0,22200.0,8565,6.98,0.24,0.24,1,0.11,16.8,0.0,0
21600.0,22200.0,8566,,,,0,,,,0
21600.0,22200.0,8567,17.12,0.36,0.36,3,0.18,234.7,7.0,3
21600.0,22200.0,8568,8.28,0.2,0.2,1,0.1,84.77,0.0,0
21600.0,22200.0,8569,8.41,0.71,0.71,3,0.35,26.95,0.0,3
21600.0,22200.0,8570,,,,0,,,,0
21600.0,22200.0,8571,,,,0,,,,0
21600.0,22200.0,8572,,,,0,,,,0
21600.0,22200.0,8573,,,,0,,,,0
21600.0,22200.0,8574,,,,0,,,,0
21600.0,22200.0,8575,14.73,0.11,0.11,1,0.06,53.39,0.0,1
21600.0,22200.0,8576,6.65,0.25,0.25,1,0.11,6.79,0.0,0
21600.0,22200.0,8577,7.95,0.43,0.43,2,0.21,24.49,0.0,2
21600.0,22200.0,8578,10.06,0.17,0.17,1,0.08,59.78,0.0,0
21600.0,22200.0,8579,,,,0,,,,0
21600.0,22200.0,8580,8.07,0.21,0.21,1,0.1,17.54,0.0,1
21600.0,22200.0,8581,7.85,0.65,0.65,3,0.32,32.97,0.0,3
21600.0,22200.0,8582,,,,0,,,,0
21600.0,22200.0,8583,7.84,0.22,0.22,1,0.11,47.16,0.0,1
21600.0,22200.0,8584,,,,0,,,,0
21600.0,22200.0,8585,7.33,0.23,0.23,1,0.11,23.25,0.0,1
21600.0,22200.0,8586,16.15,1.05,1.05,10,0.51,18.41,0.0,10
21600.0,22200.0,8587,,,,0,,,,0
21600.0,22200.0,8588,6.34,0.54,0.54,2,0.26,18.72,0.0,1
21600.0,22200.0,8589,,,,0,,,,0
21600.0,22200.0,8590,7.51,0.23,0.23,1,0.11,25.22,0.0,1
21600.0,22200.0,8591,8.65,0.19,0.19,1,0.09,7.77,0.0,0
21600.0,22200.0,8592,,,,0,,,,0
21600.0,22200.0,8593,,,,0,,,,0
21600.0,22200.0,8594,16.84,0.7,0.7,7,0.35,31.42,0.0,7
21600.0,22200.0,8595,6.2,0.27,0.27,1,0.13,54.99,0.0,1
21600.0,22200.0,8596,8.71,0.19,0.19,1,0.1,159.32,0.0,0
21600.0,22200.0,8597,,,,0,,,,0
21600.0,22200.0,8598,7.63,0.91,0.91,4,0.43,12.87,0.0,3
21600.0,22200.0,8599,7.79,0.22,0.22,1,0.1,27.6,0.0,1
21600.0,22200.0,86,33.19,0.43,0.21,8,0.11,2.47,0.0,8
21600.0,22200.0,8600,17.11,0.57,0.57,5,0.28,24.76,0.0,6
21600.0,22200.0,8601,6.8,0.53,0.53,2,0.24,8.96,0.0,2
21600.0,22200.0,8602,,,,0,,,,0
21600.0,22200.0,8603,,,,0,,,,0
